tonality,vector_means
6.0,-206.8322296142578
9.0,-227.317138671875
6.0,-127.70391082763672
4.0,-48.80965805053711
8.0,-117.51473999023438
7.0,-788.404052734375
9.0,-282.5423583984375
8.0,-286.84478759765625
5.0,-192.0560302734375
5.0,-272.58126831054693
8.0,-201.093505859375
8.0,-807.518798828125
8.0,-279.54904174804693
7.0,-184.016845703125
10.0,-726.855224609375
9.0,-202.440185546875
10.0,-530.2025756835939
9.0,-180.32640075683597
9.0,-17.39149284362793
2.0,-466.8353271484375
10.0,-252.6898498535156
10.0,-95.84369659423828
8.0,-217.6931610107422
8.0,-845.7030639648438
10.0,-146.2110595703125
10.0,-328.5693359375
8.0,-253.29478454589844
10.0,-206.3228759765625
8.0,-550.702392578125
5.0,-35.63142013549805
10.0,-460.8966369628906
9.0,-218.4727020263672
10.0,-125.6691665649414
6.0,-107.26376342773438
8.0,-66.29360961914061
5.0,-349.3959045410156
2.0,-91.5387725830078
5.0,-315.736328125
6.0,-270.9527587890625
10.0,-399.9745788574219
4.0,-76.38420867919922
7.0,-186.94451904296875
3.0,-348.479248046875
8.0,-261.878662109375
5.0,-391.3547668457031
10.0,-743.1864624023438
9.0,-161.83584594726562
9.0,-188.2086334228516
8.0,-102.49136352539062
6.0,-59.21830749511719
7.0,-79.83343505859375
9.0,-248.89923095703125
9.0,-156.44480895996094
10.0,-255.69998168945312
9.0,-329.5990905761719
9.0,-50.19670104980469
10.0,-733.8043212890625
9.0,-679.0795288085938
10.0,-130.52751159667972
10.0,-26.93054580688477
8.0,-929.3314819335938
8.0,-308.06005859375
7.0,-307.52459716796875
8.0,-128.11636352539062
3.0,-410.27569580078125
10.0,-575.420166015625
7.0,-573.9281005859375
9.0,-308.3860168457031
10.0,-315.85113525390625
10.0,-340.6370849609375
10.0,-51.8890495300293
10.0,-714.889892578125
9.0,-111.04058837890624
3.0,-256.89993286132807
9.0,-121.97154998779295
10.0,-231.60189819335938
10.0,-57.96576309204102
10.0,-311.41070556640625
9.0,-195.97311401367188
10.0,-76.42263793945312
6.0,-107.94287872314452
8.0,-296.6236267089844
8.0,-447.3454284667969
8.0,-455.0447692871094
3.0,-159.50033569335938
8.0,-713.1807861328125
10.0,-198.00694274902344
7.0,-995.8709716796876
8.0,-145.9517822265625
7.0,-162.31845092773438
9.0,-390.2867736816406
10.0,-328.4132080078125
9.0,-215.41085815429688
4.0,-140.57798767089844
10.0,-314.7864074707031
10.0,-685.619140625
8.0,-78.990966796875
9.0,-181.6948547363281
9.0,-216.66842651367188
9.0,-545.698974609375
8.0,-256.01895141601557
9.0,-311.0899353027344
10.0,-374.08929443359375
9.0,-745.4841918945312
9.0,-253.28321838378903
9.0,-310.8882141113281
9.0,-168.19039916992188
10.0,-259.17221069335943
9.0,-334.1853942871094
8.0,-677.2946166992188
7.0,-349.57513427734375
5.0,-52.509544372558594
10.0,-245.17105102539062
9.0,-397.91680908203125
8.0,-242.6597595214844
9.0,-187.54656982421875
8.0,-208.0057373046875
2.0,-567.443359375
10.0,-26.15436172485352
7.0,-280.00436401367193
10.0,-283.612060546875
4.0,-796.8853759765625
4.0,-661.7129516601562
5.0,-442.8224182128906
9.0,-673.4102172851562
10.0,-368.1873779296875
7.0,-420.8310241699219
6.0,-1253.297607421875
7.0,-108.16128540039062
9.0,-180.09596252441406
10.0,-73.98905181884766
9.0,-125.94635009765624
7.0,-720.708251953125
8.0,-186.0175018310547
4.0,-318.4014587402344
10.0,-216.3357696533203
10.0,-112.16631317138672
3.0,-94.34308624267578
9.0,-43.62738037109375
10.0,-125.73361206054688
7.0,-240.0565185546875
6.0,-405.649169921875
9.0,-662.1265258789062
9.0,-155.547119140625
8.0,-167.23646545410156
6.0,-1290.494873046875
5.0,-547.1611938476561
5.0,-432.96917724609375
4.0,-160.18724060058594
4.0,-140.77447509765625
10.0,-388.9176635742188
4.0,-126.86474609375
5.0,-477.70501708984375
7.0,-230.19949340820312
8.0,-222.7530670166016
8.0,-314.94671630859375
9.0,-266.08709716796875
8.0,-290.30859375
1.0,-271.67080688476557
9.0,-16.75441551208496
9.0,-430.83392333984375
9.0,-246.05897521972656
8.0,-558.4073486328125
10.0,-421.915771484375
9.0,-743.4624633789062
8.0,-301.8482971191406
7.0,-107.0722427368164
9.0,-126.69832611083984
1.0,-564.8366088867188
7.0,-511.404541015625
8.0,-336.0617370605469
8.0,-479.0999755859375
7.0,-243.4859313964844
9.0,-279.35675048828125
9.0,-545.951904296875
10.0,-531.995361328125
10.0,-38.1169548034668
7.0,-218.7602081298828
9.0,-450.6697692871094
9.0,-691.864990234375
9.0,-86.79230499267578
8.0,-476.2087097167969
9.0,-404.12347412109375
8.0,-170.29852294921875
7.0,-830.8228759765625
10.0,-585.7622680664062
2.0,-317.8742980957031
9.0,-151.6669464111328
1.0,-175.11244201660156
9.0,-68.82356262207031
9.0,-150.5348663330078
8.0,-240.5226593017578
9.0,-238.011962890625
9.0,-275.615234375
8.0,-936.2338256835938
9.0,-228.15538024902344
10.0,-313.2345275878906
7.0,-198.4651031494141
9.0,-40.04888916015625
5.0,-129.57492065429688
9.0,-109.92610168457031
9.0,-359.0229797363281
9.0,-100.46002197265624
8.0,-99.96459197998048
9.0,-577.2548217773438
8.0,-380.8675842285156
10.0,-197.89547729492188
10.0,-112.48001861572266
9.0,-370.7882385253906
10.0,-295.56439208984375
9.0,-358.3341064453125
9.0,-65.14968872070311
10.0,-199.4974822998047
10.0,-369.6156921386719
9.0,-99.76773071289062
10.0,-445.779052734375
7.0,-244.7808074951172
6.0,-231.03993225097656
6.0,-217.8589782714844
6.0,-132.38140869140622
8.0,-98.04312896728516
6.0,-209.0047607421875
8.0,-23.08269691467285
6.0,-308.2861328125
5.0,-158.90548706054688
8.0,-113.3095932006836
5.0,-329.5685729980469
5.0,-103.73212432861328
5.0,-143.85256958007812
5.0,-152.854736328125
6.0,-48.39291381835938
9.0,-331.3823547363281
9.0,-71.51174926757812
10.0,-288.1441650390625
5.0,-137.6243896484375
2.0,-253.6192779541016
10.0,-133.224365234375
6.0,-191.6571502685547
10.0,-65.5059814453125
7.0,-302.69610595703125
9.0,-54.32129287719727
6.0,-55.66857147216797
10.0,-260.90719604492193
5.0,-62.72572708129883
8.0,-60.60916137695313
10.0,-251.8590850830078
1.0,-1867.65234375
8.0,-302.5580749511719
7.0,-154.47128295898438
9.0,-86.29003143310547
8.0,-274.63970947265625
7.0,-49.93133163452149
7.0,-145.5816650390625
8.0,-417.5781555175781
10.0,-350.16131591796875
5.0,-501.091064453125
9.0,-104.4295654296875
10.0,-166.02503967285156
8.0,-99.59278106689452
10.0,-160.23194885253906
8.0,-90.35015869140624
8.0,-102.66021728515624
9.0,-42.00796508789063
2.0,-88.9985580444336
10.0,-35.20836639404297
8.0,-196.4347076416016
7.0,-106.28583526611328
4.0,-280.2572631835937
7.0,-260.45590209960943
4.0,-177.3092041015625
9.0,-118.36358642578124
8.0,-133.81065368652344
10.0,-146.96591186523438
9.0,-125.36572265625
10.0,-72.47026824951172
10.0,-181.46206665039062
5.0,-104.63426208496094
9.0,-68.89469146728516
9.0,-14.644871711730955
10.0,-105.64885711669922
3.0,-312.9718933105469
10.0,-49.72386932373047
9.0,-307.7677307128906
10.0,-2133.0439453125
7.0,-110.04723358154295
10.0,-22.77249526977539
8.0,-90.07461547851562
8.0,-471.406982421875
6.0,-54.77448654174805
8.0,-153.31761169433594
7.0,-149.64511108398438
7.0,-50.20569610595703
5.0,-200.39097595214844
9.0,-76.2254409790039
8.0,-184.4340667724609
7.0,-639.0537719726562
8.0,-151.00059509277344
7.0,-131.40483093261722
5.0,-1474.2637939453125
9.0,-189.4088134765625
5.0,-172.87948608398438
8.0,-69.3267822265625
9.0,-346.0677795410156
10.0,-401.2903137207031
10.0,-27.05506134033203
9.0,-408.951416015625
8.0,-43.9567985534668
10.0,-196.80398559570312
9.0,-72.89512634277344
10.0,-527.4844970703125
9.0,-417.4461364746094
10.0,-44.10536575317383
9.0,-68.32167053222656
9.0,-15.877692222595215
9.0,-100.26356506347656
9.0,-208.51763916015625
9.0,-78.46991729736328
7.0,-71.47801971435547
9.0,-149.36563110351562
10.0,-33.76480484008789
9.0,-27.427818298339844
9.0,-35.15537643432617
10.0,-20.23259735107422
8.0,-83.34048461914062
10.0,-152.55606079101562
9.0,-178.71615600585938
9.0,-55.25519561767578
10.0,-570.1065673828125
7.0,-54.4624137878418
5.0,-359.0418701171875
5.0,-102.18186950683594
5.0,-26.583599090576172
8.0,-115.86729431152344
9.0,-49.02492141723633
8.0,-219.24282836914062
5.0,-248.7552795410156
9.0,-299.63299560546875
9.0,-1257.028076171875
9.0,-614.8673095703125
9.0,-491.6639404296875
10.0,-331.8155822753906
10.0,-200.4224548339844
10.0,-29.281414031982425
9.0,-128.95066833496094
9.0,-131.23637390136722
10.0,-124.04443359375
8.0,-196.73712158203125
10.0,-207.92019653320312
9.0,-125.97577667236328
7.0,-105.28851318359376
10.0,-309.9439697265625
8.0,-234.7205047607422
10.0,-33.39371109008789
7.0,-215.6595916748047
7.0,-428.63909912109375
9.0,-223.1722717285156
9.0,-115.43028259277344
8.0,-102.17731475830078
10.0,-44.84087371826172
9.0,-65.35769653320311
8.0,-323.1558532714844
9.0,-239.1840667724609
9.0,-226.87222290039062
10.0,-697.864501953125
9.0,-34.45550537109375
7.0,-610.8458862304688
8.0,-578.013427734375
10.0,-37.2436637878418
7.0,-154.7308807373047
10.0,-360.2687683105469
8.0,-117.28559112548828
3.0,-119.78805541992188
8.0,-324.83184814453125
6.0,-228.24673461914062
10.0,-268.23526000976557
9.0,-233.48239135742188
10.0,-39.30460739135742
8.0,-78.44487762451172
8.0,-80.84789276123047
3.0,-91.09992218017578
9.0,-48.6296501159668
10.0,-99.0959701538086
9.0,-56.325950622558594
9.0,-311.412353515625
4.0,-55.8705940246582
8.0,-777.68408203125
5.0,-208.4419250488281
10.0,-265.34231567382807
9.0,-347.2222900390625
8.0,-315.64154052734375
9.0,-382.46185302734375
10.0,-327.173828125
10.0,-190.5469665527344
10.0,-195.5869140625
7.0,-302.1450500488281
6.0,-155.7037811279297
10.0,-78.18627166748047
10.0,-607.7849731445312
9.0,-288.6060485839844
10.0,-580.7640991210938
7.0,-77.3043212890625
8.0,-169.13906860351562
5.0,-69.66972351074219
10.0,-23.60912704467773
10.0,-154.20541381835938
9.0,-652.7205810546875
10.0,-327.09197998046875
5.0,-94.46632385253906
10.0,-224.8743438720703
10.0,-389.4124755859375
10.0,-672.702392578125
6.0,-500.5799560546875
2.0,-1465.7939453125
6.0,-162.4831085205078
10.0,-255.9518280029297
9.0,-115.14013671875
10.0,-196.0132598876953
10.0,-143.5877227783203
7.0,-318.7003479003906
10.0,-352.5319519042969
10.0,-208.78965759277344
10.0,-227.2403717041016
10.0,-39.40469741821289
10.0,-378.6129760742188
9.0,-115.98686981201172
10.0,-164.36691284179688
10.0,-178.87457275390625
10.0,-531.8565673828125
5.0,-323.7604064941406
10.0,-145.8960418701172
9.0,-415.44189453125
10.0,-86.51786804199219
5.0,-149.15066528320312
1.0,-131.09161376953122
6.0,-2582.24755859375
9.0,-250.59141540527344
8.0,-493.9972839355469
6.0,-1403.9202880859375
4.0,-427.1266784667969
9.0,-614.2744750976562
8.0,-338.39996337890625
6.0,-56.30129623413086
7.0,-98.22748565673828
2.0,-312.50299072265625
10.0,-214.7505340576172
2.0,-855.3104248046875
8.0,-512.247314453125
3.0,-347.25299072265625
5.0,-105.2880859375
7.0,-225.47412109375
9.0,-139.26296997070312
10.0,-733.991943359375
10.0,-195.3765869140625
10.0,-312.6473083496094
7.0,-184.26248168945312
4.0,-443.9923095703125
3.0,-534.0400390625
9.0,-115.79786682128906
10.0,-341.661376953125
9.0,-72.18981170654297
8.0,-323.2760925292969
8.0,-513.520751953125
8.0,-187.41026306152344
10.0,-104.43433380126952
9.0,-68.51618194580078
7.0,-116.7077865600586
9.0,-47.93075942993164
10.0,-39.12536239624024
8.0,-32.309024810791016
10.0,-61.63255310058594
8.0,-57.88754653930664
9.0,-265.347900390625
10.0,-183.83404541015625
9.0,-114.65623474121094
9.0,-152.27565002441406
9.0,-44.14780044555664
8.0,-430.144775390625
9.0,-489.7653198242188
8.0,-75.55609130859375
7.0,-179.64120483398438
9.0,-837.1073608398438
8.0,-764.3770141601562
10.0,-154.3874053955078
2.0,-689.3156127929688
7.0,-568.4759521484375
10.0,-86.74231719970703
8.0,-283.6105041503906
8.0,-346.2024230957031
10.0,-395.3791198730469
5.0,-310.95477294921875
9.0,-504.5682067871094
9.0,-66.71263122558594
9.0,-234.7362365722656
10.0,-564.3941040039062
10.0,-136.54298400878906
4.0,-359.7490234375
10.0,-161.17124938964844
3.0,-450.65142822265625
8.0,-137.09007263183594
1.0,-477.14874267578125
5.0,-1034.533203125
8.0,-67.94967651367189
10.0,-422.6647644042969
8.0,-279.330810546875
7.0,-1073.6448974609377
5.0,-356.7464904785156
6.0,-295.28662109375
6.0,-278.990234375
8.0,-1118.21337890625
9.0,-321.14288330078125
9.0,-317.78021240234375
2.0,-404.5796508789063
9.0,-220.0525054931641
4.0,-447.1528015136719
10.0,-326.8675842285156
10.0,-203.0083923339844
8.0,-159.13809204101562
8.0,-37.1280403137207
7.0,-67.57904052734375
1.0,-773.5519409179688
9.0,-55.84052658081055
10.0,-1323.59375
8.0,-454.5944213867188
10.0,-102.08123016357422
5.0,-143.54257202148438
9.0,-427.3287048339844
3.0,-569.66943359375
9.0,-498.4214782714844
5.0,-351.0534973144531
8.0,-365.3052368164063
9.0,-173.40672302246094
4.0,-1173.3653564453125
9.0,-674.9260864257812
9.0,-135.01542663574222
6.0,-196.2107696533203
10.0,-64.91490173339844
10.0,-388.55517578125
9.0,-256.14016723632807
10.0,-121.9823989868164
10.0,-338.76092529296875
7.0,-654.587646484375
7.0,-1136.17041015625
9.0,-256.5517578125
10.0,-452.7506408691406
9.0,-186.1482696533203
10.0,-311.09442138671875
10.0,-133.9625244140625
5.0,-173.76492309570312
10.0,-103.7190933227539
10.0,-306.9865417480469
10.0,-4469.60107421875
10.0,-3959.5595703125
10.0,-4309.43505859375
7.0,-473.677001953125
2.0,-267.3448486328125
10.0,-405.3946533203125
8.0,-282.96563720703125
10.0,-146.69369506835938
8.0,-200.0572662353516
10.0,-186.8614196777344
7.0,-350.57958984375
1.0,-414.4321899414063
7.0,-244.12139892578125
9.0,-317.2947692871094
8.0,-410.1311340332031
10.0,-64.51673889160156
5.0,-130.78890991210938
3.0,-138.30296325683594
5.0,-1656.5989990234375
9.0,-204.04507446289062
7.0,-140.16232299804688
9.0,-138.76412963867188
9.0,-376.1204528808594
8.0,-458.9129943847656
8.0,-172.49996948242188
7.0,-110.25738525390624
3.0,-203.56820678710938
8.0,-310.93170166015625
10.0,-708.328369140625
5.0,-160.4485626220703
7.0,-158.47767639160156
5.0,-64.89885711669922
8.0,-370.36273193359375
5.0,-109.65223693847656
8.0,-113.58865356445312
8.0,-243.9299468994141
8.0,-723.775390625
9.0,-69.09223937988281
2.0,-553.2072143554689
8.0,-103.16393280029295
8.0,-447.7147521972656
9.0,-150.013916015625
8.0,-352.37298583984375
10.0,-513.022216796875
10.0,-1389.6380615234375
8.0,-283.7896728515625
9.0,-317.6548767089844
8.0,-159.01966857910156
10.0,-137.05781555175778
8.0,-171.5518341064453
9.0,-203.9594268798828
10.0,-530.7473754882811
6.0,-347.5832214355469
9.0,-267.52578735351557
10.0,-64.01333618164061
5.0,-311.2359924316406
10.0,-87.11184692382812
9.0,-292.6624755859375
10.0,-210.17739868164062
10.0,-252.822509765625
9.0,-104.85365295410156
9.0,-409.5277404785156
9.0,-1104.0714111328123
10.0,-731.1974487304688
9.0,-16.87002944946289
4.0,-81.43128967285156
9.0,-150.81520080566406
8.0,-417.9962768554688
8.0,-399.093505859375
8.0,-357.74493408203125
7.0,-354.1765441894531
10.0,-195.5274658203125
10.0,-222.74501037597656
10.0,-220.0458068847656
1.0,-103.16560363769531
9.0,-100.56521606445312
9.0,-117.9984130859375
1.0,-68.14105224609375
7.0,-632.8031005859375
8.0,-224.1206359863281
10.0,-284.3600158691406
6.0,-128.96525573730472
3.0,-778.1080322265625
8.0,-162.23690795898438
8.0,-232.44944763183597
7.0,-224.82791137695312
10.0,-613.6749267578125
10.0,-519.78955078125
9.0,-229.7564239501953
8.0,-331.7058410644531
9.0,-611.859375
8.0,-371.9925842285156
8.0,-450.1310729980469
5.0,-127.6257095336914
9.0,-59.56071090698242
3.0,-82.71967315673828
5.0,-952.4056396484376
9.0,-517.6698608398439
7.0,-250.4994354248047
8.0,-96.56599426269531
9.0,-136.69508361816406
8.0,-166.17727661132812
9.0,-140.56352233886722
8.0,-60.43545532226562
9.0,-226.45118713378903
10.0,-787.2240600585938
10.0,-79.38701629638672
2.0,-104.40398406982422
8.0,-94.09153747558594
9.0,-163.66651916503906
5.0,-231.0842437744141
8.0,-178.83241271972656
7.0,-131.83796691894528
10.0,-139.28788757324222
10.0,-126.28997039794922
9.0,-182.1446228027344
10.0,-255.2058258056641
9.0,-88.39933013916016
10.0,-429.75439453125
10.0,-44.59806442260742
10.0,-310.1318054199219
4.0,-309.2807922363281
10.0,-2934.474365234375
9.0,-81.64386749267578
10.0,-98.97769165039062
9.0,-513.5028686523439
8.0,-346.1853942871094
8.0,-476.4362182617188
10.0,-224.3739318847656
9.0,-474.4701843261719
9.0,-454.6342468261719
10.0,-447.6993408203125
10.0,-101.8696060180664
10.0,-119.8276596069336
10.0,-235.36192321777344
10.0,-305.6830139160156
7.0,-669.6817626953125
7.0,-464.5849304199219
9.0,-870.8991088867188
10.0,-268.32354736328125
6.0,-594.688232421875
5.0,-619.5028686523438
6.0,-307.9100646972656
8.0,-876.6422119140625
5.0,-626.156494140625
8.0,-742.0297241210938
10.0,-878.7706909179688
8.0,-592.6895141601562
2.0,-88.31952667236328
10.0,-1250.0740966796875
9.0,-1024.1588134765623
10.0,-415.7319641113281
8.0,-191.2576141357422
9.0,-518.5038452148439
9.0,-873.33056640625
8.0,-1219.750732421875
8.0,-265.10272216796875
9.0,-285.7097473144531
10.0,-311.53759765625
10.0,-166.52793884277344
10.0,-91.49728393554688
10.0,-202.3018493652344
5.0,-330.8929138183594
9.0,-34.482208251953125
9.0,-1039.593505859375
4.0,-189.1819000244141
3.0,-295.1694030761719
8.0,-434.5677795410156
10.0,-629.6858520507812
7.0,-170.60035705566406
8.0,-221.987060546875
1.0,-603.7703247070312
9.0,-491.68096923828125
8.0,-23.44554710388184
10.0,-76.13935852050781
3.0,-181.503662109375
10.0,-426.3465881347656
8.0,-67.23542022705078
10.0,-89.18126678466797
9.0,-94.6175765991211
9.0,-248.4348907470703
8.0,-218.1031951904297
10.0,-331.3078308105469
8.0,-99.58326721191406
8.0,-76.37120819091797
9.0,-652.6995239257812
9.0,-465.077392578125
6.0,-76.80730438232422
6.0,-366.93756103515625
9.0,-179.94161987304688
10.0,-221.44760131835938
10.0,-293.3049621582031
7.0,-253.25372314453125
4.0,-1297.460693359375
7.0,-63.37714004516602
9.0,-150.16261291503906
8.0,-66.32768249511719
10.0,-423.8056640625
8.0,-439.5953063964844
10.0,-192.31201171875
10.0,-531.44140625
9.0,-1031.240234375
10.0,-579.3886108398438
9.0,-604.9531860351562
10.0,-657.5692749023438
8.0,-733.4677734375
8.0,-20.3665771484375
5.0,-777.0972290039062
10.0,-444.8937683105469
7.0,-109.5370635986328
9.0,-184.32492065429688
8.0,-356.3130798339844
9.0,-267.67098999023443
9.0,-832.173583984375
2.0,-99.95573425292969
8.0,-270.05194091796875
9.0,-100.10995483398438
8.0,-74.6831283569336
10.0,-165.11026000976562
9.0,-567.7340087890625
10.0,-145.256103515625
9.0,-108.4168472290039
10.0,-131.45631408691406
7.0,-682.5897216796875
1.0,-84.9163818359375
10.0,-191.54220581054688
7.0,-381.6071472167969
9.0,-73.46490478515625
9.0,-131.78839111328122
10.0,-92.71090698242188
8.0,-260.0848999023437
8.0,-190.5865173339844
10.0,-83.91387176513672
5.0,-153.757568359375
10.0,-108.3517608642578
8.0,-385.5721740722656
9.0,-414.7360534667969
6.0,-233.5290985107422
4.0,-126.73130798339844
6.0,-377.6071472167969
3.0,-519.4186401367189
8.0,-64.40953063964844
8.0,-381.4457092285156
9.0,-458.54730224609375
7.0,-515.78857421875
10.0,-95.36822509765624
10.0,-180.25132751464844
9.0,-573.3307495117188
8.0,-287.7783203125
10.0,-244.61436462402344
3.0,-171.33956909179688
2.0,-478.65045166015625
5.0,-108.75489044189452
8.0,-197.49205017089844
9.0,-58.97388076782226
9.0,-567.9563598632812
9.0,-242.1584930419922
10.0,-142.5315704345703
9.0,-96.89273071289062
9.0,-237.09420776367188
10.0,-403.9306640625
9.0,-1181.53955078125
9.0,-422.7262573242188
8.0,-393.9564208984375
9.0,-174.27008056640625
6.0,-630.1356201171875
5.0,-88.02594757080078
6.0,-511.983642578125
4.0,-604.3519897460938
1.0,-562.8447875976561
8.0,-817.2530517578125
8.0,-246.01382446289062
9.0,-479.9369812011719
10.0,-942.830078125
10.0,-1263.206298828125
10.0,-83.413818359375
3.0,-182.29135131835938
10.0,-78.36471557617188
10.0,-414.2469787597656
9.0,-367.50689697265625
8.0,-130.93402099609378
5.0,-152.02149963378906
7.0,-317.0709533691406
8.0,-259.66354370117193
10.0,-654.0363159179688
7.0,-709.5366821289062
4.0,-438.6616821289063
9.0,-806.3866577148438
3.0,-135.19793701171878
10.0,-1433.7628173828125
9.0,-110.92591094970705
7.0,-216.58985900878903
10.0,-230.2750396728516
7.0,-703.5576782226562
10.0,-522.0249633789061
